Solution_ID,Generating_LLM_ID,Business_Problem,Culture,Generating_Iteration_Number,Ensemble_Novelty_Score,Ensemble_Usefulness_Feasibility_Score,Ensemble_Flexibility_Score,Ensemble_Elaboration_Score,Ensemble_Cultural_Appropriateness_Sensitivity_Score
0771991d-bd04-4375-b067-bee57adeb7dc,DeepSeekR1DistillLlama70B,BusinessProblem15,Culture4,2,3.6,4.4,4.6,4.6,5.0
07749c52-95a5-478e-bf36-d166d0347383,Qwen2.572BInstructTurbo,BusinessProblem3,Culture5,1,4.0,4.4,4.6,4.6,5.0
0780dd52-a2e6-4f9a-a763-4927117f89e5,MetaLlama3.1405BInstructTurbo,BusinessProblem10,CultureExpert,3,3.4,4.4,4.4,4.8,4.6
07819afc-0f14-49d0-bb88-8a293a8fa797,DeepSeekR1DistillLlama70B,BusinessProblem9,Culture2,2,3.2,4.2,4.0,4.6,5.0
078b3c42-edee-4406-a0cd-a155b23c2584,Gemma-2Instruct(27B),BusinessProblem2,Culture7,1,2.8,4.2,3.4,4.4,4.2
079c6b70-16c6-4a97-b3d0-36707a66d396,Gemma-2Instruct(27B),BusinessProblem6,Culture15,5,3.0,4.6,3.6,4.4,4.8
07a9a951-5114-4f8d-813c-ea3cacca4e3b,DeepSeekR1DistillLlama70B,BusinessProblem14,Culture3,5,3.4,4.6,4.4,5.0,4.8
07aadc97-8dac-4050-8050-65cb1098b384,MetaLlama3.1405BInstructTurbo,BusinessProblem1,Culture11,2,2.8,3.8,3.2,4.2,4.0
07b64801-c286-4475-a4d3-652b7603f47a,DeepSeekR1DistillLlama70B,BusinessProblem3,Culture11,4,4.0,4.4,4.0,4.6,5.0
07b75cf5-b6e2-4dff-8a32-9ea822b3c1f5,MistralSmall(24B)Instruct25.01,BusinessProblem4,Culture15,1,3.8,3.4,3.6,3.3,4.1
07c5fe42-af99-4fe2-bf83-214a8ca002b9,Gemma-2Instruct(27B),BusinessProblem15,Culture13,1,3.2,4.4,4.4,3.6,4.6
07d74740-064c-4840-9a5d-c2ba4dbc362b,DeepSeekR1DistillLlama70B,BusinessProblem7,Culture3,5,3.2,4.6,3.4,4.8,4.4
07ecff7f-a13a-4990-bb8d-97f3d6d2ee6c,Qwen2.572BInstructTurbo,BusinessProblem13,Culture1,2,3.0,4.2,3.6,4.6,4.6
07edbf5a-e142-42d7-938d-e1b71d810a76,Gemma-2Instruct(27B),BusinessProblem15,Culture6,5,3.0,4.2,3.6,4.2,4.6
07f756c3-345d-44b6-8002-9edec548b572,Gemma-2Instruct(27B),BusinessProblem3,Culture12,5,3.2,4.4,3.6,4.4,4.4
08091a6c-5267-481b-83f6-4da67943a995,Qwen2.572BInstructTurbo,BusinessProblem5,Culture9,4,3.4,4.4,4.4,4.6,4.8
080dbe5d-09c6-4c8c-8c1f-665abae2f112,DeepSeekR1DistillLlama70B,BusinessProblem4,Culture13,2,3.4,4.4,4.2,4.4,4.6
080e3206-db90-4a92-9c01-657a62faad93,MistralSmall(24B)Instruct25.01,BusinessProblem13,Culture8,3,3.0,4.2,3.6,4.6,5.0
0817a371-8934-49c8-b6f9-ce58788c1991,MetaLlama3.1405BInstructTurbo,BusinessProblem14,CultureExpert,2,3.4,4.4,4.0,4.6,5.0
08227e6c-df93-44cf-9a83-f4e043ef3e96,Qwen2.572BInstructTurbo,BusinessProblem9,Culture2,5,3.6,4.4,4.4,4.6,4.8
08337d60-779d-438e-be96-5782f0f786a8,Qwen2.572BInstructTurbo,BusinessProblem14,Culture9,1,3.4,4.6,4.2,4.8,4.8
08412951-9613-46a4-850a-a8e21093d7b4,Qwen2.572BInstructTurbo,BusinessProblem9,CultureExpert,1,3.2,4.4,4.0,4.6,3.6
084f842b-1ca5-42e3-880b-d34e0f5f4177,MetaLlama3.1405BInstructTurbo,BusinessProblem10,CultureNeutral,2,3.4,4.4,4.4,4.4,4.8
086394e5-6210-44d7-b465-479332a1f810,MetaLlama3.1405BInstructTurbo,BusinessProblem6,Culture12,2,3.2,4.2,3.2,4.6,4.8
0865ee68-3672-4fe9-972f-b92dc5034961,MetaLlama3.1405BInstructTurbo,BusinessProblem4,Culture6,2,3.8,4.2,3.2,4.6,4.8
08711868-53d5-42f1-a8cc-6e6563457d20,Gemma-2Instruct(27B),BusinessProblem9,Culture7,2,3.4,4.4,4.2,4.6,3.8
0884715a-c3a9-461f-b670-ecabede39535,MetaLlama3.1405BInstructTurbo,BusinessProblem9,Culture2,3,3.4,4.6,4.6,4.6,4.4
08905185-aaa0-4895-899b-9ac850df03a4,MetaLlama3.1405BInstructTurbo,BusinessProblem8,Culture6,3,3.0,4.2,3.6,4.6,3.4
0895ef07-53a1-4908-aeab-a6eafd552cc2,Gemma-2Instruct(27B),BusinessProblem12,Culture9,2,3.4,4.4,3.4,4.6,4.6
08aa228d-38ea-470e-9fc2-5fa5af16634f,DeepSeekR1DistillLlama70B,BusinessProblem14,Culture6,2,3.4,4.6,4.4,5.0,4.8
08cdfb7c-c9f7-4e20-b9ad-8975b8446536,DeepSeekR1DistillLlama70B,BusinessProblem12,CultureNeutral,2,3.2,4.4,4.0,4.8,4.2
08ce9e02-6c0c-470f-833e-f0f53c36bc88,DeepSeekR1DistillLlama70B,BusinessProblem8,Culture9,5,3.4,4.6,4.4,5.0,3.6
08d0920e-77af-4c75-9090-c305497ea86c,DeepSeekR1DistillLlama70B,BusinessProblem13,Culture13,3,3.4,4.6,4.2,5.0,5.0
08e30700-8ef0-4e0f-a957-2221e90b0cb6,DeepSeekR1DistillLlama70B,BusinessProblem10,Culture11,3,3.4,4.4,4.4,4.6,5.0
08ebcdd9-1c6f-4fbe-81a4-11da6d404d23,MistralSmall(24B)Instruct25.01,BusinessProblem11,Culture3,2,3.0,4.0,3.4,3.8,4.6
08eff50f-5646-4818-86bf-58d1cf73e9f5,MetaLlama3.1405BInstructTurbo,BusinessProblem14,Culture15,2,3.4,4.6,4.0,4.6,4.8
08fe5ddb-5361-4d49-b064-9c1c71899c27,MetaLlama3.1405BInstructTurbo,BusinessProblem1,Culture12,1,3.0,4.4,3.6,4.8,3.4
090f547c-40c8-4add-86a1-6f5c2c272a93,Gemma-2Instruct(27B),BusinessProblem14,Culture5,1,3.6,4.6,4.6,4.6,5.0
091c9ef1-954f-4b86-8cfb-628423927ac7,Qwen2.572BInstructTurbo,BusinessProblem3,Culture8,1,3.4,4.4,4.4,4.8,4.2
091d1b3e-c508-4e88-9a48-a58ba9af9307,MetaLlama3.1405BInstructTurbo,BusinessProblem14,Culture15,3,3.4,4.4,4.0,4.6,4.8
0920e656-177b-426c-85b7-c46dfa23a012,MistralSmall(24B)Instruct25.01,BusinessProblem9,Culture3,2,2.6,3.6,2.8,2.8,3.4
0922c979-c602-4516-becd-801368d74b8f,DeepSeekR1DistillLlama70B,BusinessProblem11,Culture8,2,3.2,4.6,4.2,5.0,4.6
09235a85-198f-4452-9467-e41a9df93c80,Qwen2.572BInstructTurbo,BusinessProblem11,CultureNeutral,5,3.4,4.6,4.2,4.6,4.6
0923f4f5-78d4-44b0-adf2-8ff43bef0e4d,Qwen2.572BInstructTurbo,BusinessProblem14,Culture11,4,3.6,4.8,4.2,5.0,5.0
092fcca7-b716-44d2-9f58-b54bd4f72450,Qwen2.572BInstructTurbo,BusinessProblem6,Culture8,3,3.4,4.6,4.0,4.6,4.8
0951bc16-44a8-496d-bed7-c6a1dc6d8576,Gemma-2Instruct(27B),BusinessProblem6,Culture6,4,3.2,4.4,3.6,4.6,4.8
0958e896-038e-45a0-b738-9a2ea1618263,Gemma-2Instruct(27B),BusinessProblem2,Culture10,3,2.8,4.0,3.0,4.0,3.2
095adfd2-d4ac-406a-9d68-2d8966f6d8c3,Qwen2.572BInstructTurbo,BusinessProblem5,Culture13,4,3.4,4.4,4.4,4.2,4.6
09675510-9925-402b-8b34-9690f0a0fc58,MetaLlama3.1405BInstructTurbo,BusinessProblem8,Culture5,4,3.2,4.4,4.4,4.6,3.6
09855efa-9ffd-4a1d-b02c-d2f37d98f144,DeepSeekR1DistillLlama70B,BusinessProblem6,Culture15,3,3.0,4.6,4.0,5.0,4.8
098c083d-d101-4cb4-9123-c1c709b30862,MistralSmall(24B)Instruct25.01,BusinessProblem1,Culture8,5,2.8,3.8,3.2,4.0,3.2
099a73fe-14b0-4746-94e8-4c0418b6473c,MetaLlama3.1405BInstructTurbo,BusinessProblem7,Culture12,5,2.8,4.4,3.2,4.6,4.0
099d338c-3203-4a1d-ad9e-9c3c08e6d7c0,MetaLlama3.1405BInstructTurbo,BusinessProblem1,Culture8,5,3.0,4.0,3.4,4.4,3.6
099fd6b8-50ba-416b-a3a3-c34d07a6e464,DeepSeekR1DistillLlama70B,BusinessProblem11,Culture9,1,3.4,4.4,4.4,4.8,4.6
09a01d26-a07e-4f2a-af3d-0afe01c80e18,MetaLlama3.1405BInstructTurbo,BusinessProblem9,Culture4,3,3.4,4.4,4.4,4.6,4.4
09a3ea26-ecf8-4912-af5f-0c97c91ead36,DeepSeekR1DistillLlama70B,BusinessProblem13,Culture14,5,3.4,4.6,3.8,4.6,5.0
09aacd22-bc21-4c26-b9ca-b9c057448d63,MistralSmall(24B)Instruct25.01,BusinessProblem12,Culture14,5,3.6,4.2,4.0,4.4,4.2
09b02f02-402f-4872-b5f9-f69e32e45927,Qwen2.572BInstructTurbo,BusinessProblem5,Culture13,3,3.6,4.4,4.4,4.6,4.8
09bf4759-cdd6-4786-8318-e3cec97482df,Qwen2.572BInstructTurbo,BusinessProblem8,Culture11,5,3.2,4.4,4.2,4.8,4.4
09c10cf0-0eb8-4ebc-a512-96f78e32d396,DeepSeekR1DistillLlama70B,BusinessProblem10,Culture1,3,3.8,4.6,4.8,4.8,5.0
09c5a08d-21f7-4010-806c-03f0f31079e0,DeepSeekR1DistillLlama70B,BusinessProblem9,Culture8,3,3.8,4.4,4.6,4.6,4.4
09e95046-c60f-4eaf-b989-99cc91b6ee7f,Gemma-2Instruct(27B),BusinessProblem9,Culture2,1,2.8,4.0,3.4,4.6,3.4
09fc56c7-083d-4ef9-abfd-4511d7e1a0b6,DeepSeekR1DistillLlama70B,BusinessProblem4,Culture8,1,3.6,4.4,4.2,4.6,4.6
0a03cfdb-f18b-4aa6-a680-2cf12485ef0f,Gemma-2Instruct(27B),BusinessProblem14,Culture11,3,3.8,4.6,4.6,4.6,5.0
0a1590be-ac16-4326-b951-916ae80d1be1,MetaLlama3.1405BInstructTurbo,BusinessProblem5,Culture4,1,3.6,4.6,4.4,4.6,4.6
0a178828-5c21-4f68-a9c3-18514328561d,MistralSmall(24B)Instruct25.01,BusinessProblem9,Culture2,3,3.4,3.6,3.4,3.6,3.4
0a3df290-0940-4ac2-a726-ba2bb1fc6926,DeepSeekR1DistillLlama70B,BusinessProblem5,Culture9,2,3.6,4.4,4.4,4.8,4.8
0a45f58c-7e11-445a-b298-6e37a26a44b8,Qwen2.572BInstructTurbo,BusinessProblem14,Culture6,1,3.4,4.4,4.2,4.8,5.0
0a4619f1-1141-48c7-8149-37d25bef3a36,MistralSmall(24B)Instruct25.01,BusinessProblem2,Culture7,5,2.8,3.8,3.2,3.8,4.0
0a51c091-9127-43fa-a40c-79a40fe3bdff,MistralSmall(24B)Instruct25.01,BusinessProblem12,Culture6,5,3.0,3.4,2.6,3.2,3.8
0a541a7b-e655-47ad-b20f-0e018a96d756,Gemma-2Instruct(27B),BusinessProblem11,CultureNeutral,4,3.4,4.6,4.4,4.4,4.6
0a5a779e-37db-454a-92dc-7dba3b1aff8f,MistralSmall(24B)Instruct25.01,BusinessProblem9,Culture9,2,3.4,3.9,4.1,3.9,3.2
0a5d7d63-63ae-465d-bd4d-2ec0f363de12,MistralSmall(24B)Instruct25.01,BusinessProblem9,Culture8,4,3.0,3.8,3.2,3.6,3.2
0a6042fa-cb53-43d2-8e29-e51c03912aef,MetaLlama3.1405BInstructTurbo,BusinessProblem12,Culture4,3,3.2,4.4,3.6,4.4,4.6
0a605dad-2d33-44af-8185-b9cf00bc7d19,DeepSeekR1DistillLlama70B,BusinessProblem13,Culture13,5,3.4,4.6,3.4,4.8,5.0
0a65b07d-b641-4bea-ae34-599555424dc0,Qwen2.572BInstructTurbo,BusinessProblem12,CultureExpert,4,3.2,4.4,3.6,4.6,4.6
0a7cb012-3cd1-458e-a6f4-ffcc20d28bff,Gemma-2Instruct(27B),BusinessProblem3,Culture5,4,3.8,3.8,4.2,3.4,4.8
0a93c755-4b63-4427-b72f-54921f17b64a,MetaLlama3.1405BInstructTurbo,BusinessProblem14,Culture1,3,3.2,4.6,3.8,4.8,4.8
0a9561f3-d175-433b-bba1-3284c13c90fc,Gemma-2Instruct(27B),BusinessProblem13,CultureExpert,5,2.8,4.4,3.4,4.4,4.4
0a96f982-c549-4f38-9828-c8ee7de29c3f,Qwen2.572BInstructTurbo,BusinessProblem1,Culture6,4,3.0,4.2,3.6,4.8,3.8
0aaf23cd-05ce-4fbe-be98-6a3e9e22afff,DeepSeekR1DistillLlama70B,BusinessProblem5,Culture8,4,3.6,4.6,4.6,4.8,4.8
0ab0a029-15ac-44c2-b52f-df442bc2091f,MetaLlama3.1405BInstructTurbo,BusinessProblem15,Culture2,1,3.6,4.6,4.6,4.6,5.0
0ab3410f-a41a-4a6a-b26c-0e37e4937276,MistralSmall(24B)Instruct25.01,BusinessProblem3,Culture10,5,3.6,4.6,4.0,4.8,4.2
0ababb3b-ed01-418b-abf1-bdf4456ba6e1,MetaLlama3.1405BInstructTurbo,BusinessProblem3,Culture7,1,3.4,4.4,3.6,4.6,4.4
0acf9549-8b1a-4a4c-80a4-0b101145b980,DeepSeekR1DistillLlama70B,BusinessProblem2,Culture13,4,2.8,4.2,3.6,4.6,4.6
0ae6a4c1-2c60-431d-b2ee-a1a32cbf7ac9,Qwen2.572BInstructTurbo,BusinessProblem6,Culture11,5,3.4,4.6,4.0,4.6,4.8
0ae7fe7f-c959-4517-856a-7f9dda655c90,Gemma-2Instruct(27B),BusinessProblem3,Culture1,2,3.4,4.6,3.6,4.6,4.6
0aeae732-619e-4fe4-ac52-7167e1a360c7,MistralSmall(24B)Instruct25.01,BusinessProblem13,CultureExpert,4,3.2,4.2,3.6,4.0,4.8
0b0b3b49-33fa-4821-a76a-b912af303c08,MistralSmall(24B)Instruct25.01,BusinessProblem13,Culture7,5,2.4,3.8,2.6,3.0,3.8
0b182334-49dd-4892-a539-92aaa6b3f321,MetaLlama3.1405BInstructTurbo,BusinessProblem2,Culture7,2,2.8,4.2,3.4,4.6,4.2
0b1b921e-0ea5-4496-97a8-62ea4aef9443,MetaLlama3.1405BInstructTurbo,BusinessProblem15,CultureExpert,4,3.4,4.4,4.4,4.8,4.0
0b21579c-b263-4dfc-85c0-3ea59b51c9bd,Qwen2.572BInstructTurbo,BusinessProblem8,Culture7,4,3.4,4.4,4.6,4.8,3.4
0b21bd87-649b-42e0-bf99-c45e48c852df,MetaLlama3.1405BInstructTurbo,BusinessProblem1,Culture3,5,3.2,4.2,3.4,4.8,4.6
0b294547-0a4e-4ff4-bb90-9cf8c0b1e0f0,DeepSeekR1DistillLlama70B,BusinessProblem12,Culture14,2,3.2,4.4,3.6,4.8,4.4
0b4fa20f-ef8d-4ef7-bee4-bcff92681c16,MistralSmall(24B)Instruct25.01,BusinessProblem14,Culture12,4,3.4,3.8,3.6,3.2,4.2
0b53e6f9-8d69-4d1b-888f-9cd63a6fd8fe,Gemma-2Instruct(27B),BusinessProblem15,Culture5,4,3.8,4.0,4.6,3.0,3.6
0b56da72-2b0a-4895-8852-f40f3b503368,Gemma-2Instruct(27B),BusinessProblem1,Culture4,2,3.6,4.4,4.2,4.6,4.8
0b6f80f5-9cd1-4aca-8c07-44258825df07,DeepSeekR1DistillLlama70B,BusinessProblem4,Culture3,4,3.8,4.4,4.6,4.6,4.6
0b7b255a-375b-454f-8afa-28ce1963577e,Qwen2.572BInstructTurbo,BusinessProblem11,Culture9,1,3.4,4.6,4.0,4.6,4.4
0b7b4197-09e8-4bad-831f-85280dc84744,MistralSmall(24B)Instruct25.01,BusinessProblem7,CultureExpert,3,3.2,3.8,3.2,3.6,4.0
0b7b846d-36a6-4ca8-a6bf-f8e1f0e2dea1,MistralSmall(24B)Instruct25.01,BusinessProblem6,Culture9,3,3.2,4.2,3.6,4.6,4.6
0b7cd38f-1052-4aa4-9fc1-3d85024e5a28,MetaLlama3.1405BInstructTurbo,BusinessProblem2,Culture3,5,3.0,4.2,3.4,4.4,4.4
0b7f9694-a24b-4eea-b353-43ac80066651,MistralSmall(24B)Instruct25.01,BusinessProblem10,Culture3,1,3.4,4.0,4.2,4.2,4.4
0b81e131-dca8-434c-ad8c-0d25c5fe4724,MetaLlama3.1405BInstructTurbo,BusinessProblem8,Culture12,1,2.8,4.0,3.4,4.6,3.2
0b89f9c7-51bc-4683-b352-f37aeb4c4369,Gemma-2Instruct(27B),BusinessProblem14,Culture4,2,3.2,4.4,3.8,4.6,4.8
0baaca7e-96f7-4bed-beb6-34d657a32277,Gemma-2Instruct(27B),BusinessProblem12,Culture9,5,3.2,4.6,3.8,4.6,4.4
0bae2bbc-4a60-440f-b482-237745921692,Gemma-2Instruct(27B),BusinessProblem9,Culture4,5,3.2,4.4,4.4,4.2,3.6
0bc48526-f91a-42d5-bafd-818e5bb02a2b,DeepSeekR1DistillLlama70B,BusinessProblem10,Culture12,4,3.4,4.4,4.6,5.0,4.8
0bc9e78a-5d72-4a0d-8c11-89a101962b47,Gemma-2Instruct(27B),BusinessProblem11,Culture2,3,2.8,4.4,3.4,4.4,4.4
0bcc0f96-5d2d-44c4-9d73-6ae46c9ce19a,MetaLlama3.1405BInstructTurbo,BusinessProblem10,Culture11,4,3.6,4.4,4.4,4.6,4.8
0bed740c-c411-44d6-a4a8-79b1c4e507dc,Gemma-2Instruct(27B),BusinessProblem11,Culture11,5,3.4,4.6,4.0,4.6,4.6
0bf1ca77-f7eb-4a8b-a5e2-0f0919ccabb5,DeepSeekR1DistillLlama70B,BusinessProblem13,Culture2,2,3.2,4.6,3.6,4.8,5.0
0c1695b3-f940-4173-887d-61dfa6f9b32f,MetaLlama3.1405BInstructTurbo,BusinessProblem1,Culture9,5,3.2,4.4,3.6,4.6,4.2
0c224a94-3f8b-4ba3-8ea5-086ae21a526b,DeepSeekR1DistillLlama70B,BusinessProblem4,Culture11,4,3.8,4.2,3.8,4.6,4.8
0c38a9ce-9352-4aa8-bd78-0a8c2feb5a39,DeepSeekR1DistillLlama70B,BusinessProblem4,Culture10,5,3.8,4.4,3.8,4.6,4.8
0c3b0826-5e1a-4fc4-aa6f-f5533836a966,DeepSeekR1DistillLlama70B,BusinessProblem3,Culture4,5,4.0,4.4,4.8,4.8,5.0
0c5b16cf-0011-4d0f-8d55-848151072676,Qwen2.572BInstructTurbo,BusinessProblem6,Culture11,1,3.4,4.6,4.0,4.6,4.8
0c645cd7-fe54-44d7-b77e-96819c7f5937,Gemma-2Instruct(27B),BusinessProblem13,Culture13,4,3.2,4.4,3.6,4.2,5.0
0c6a879a-0042-4e25-b2b7-bbff6c3bac3e,Gemma-2Instruct(27B),BusinessProblem10,Culture3,1,3.4,4.4,4.4,4.6,4.6
0c783345-6810-4fb6-82c9-5773db69dfff,MistralSmall(24B)Instruct25.01,BusinessProblem6,Culture7,5,3.2,4.2,3.2,4.2,4.4
0c83c7e6-d0ce-4cd0-9794-83063f86cf0e,MetaLlama3.1405BInstructTurbo,BusinessProblem7,Culture8,2,3.4,4.6,3.8,4.6,4.6
0c84d877-2ac3-4be5-b054-fde3bfef42aa,MetaLlama3.1405BInstructTurbo,BusinessProblem4,Culture4,1,3.8,4.6,3.8,4.6,4.6
0c898d7d-03e8-4703-b43d-a579f2366e81,Qwen2.572BInstructTurbo,BusinessProblem8,Culture9,5,3.2,4.4,4.2,4.8,3.6
0c8a7486-9469-4b3e-abda-75228ba70829,MistralSmall(24B)Instruct25.01,BusinessProblem2,Culture14,3,2.8,4.0,3.0,3.4,3.4
0c91158b-cb9a-4436-8451-30c58bb51e97,Qwen2.572BInstructTurbo,BusinessProblem4,Culture4,3,4.0,4.4,4.2,4.6,4.8
0cad3237-d61c-4428-aa33-93d7d3b1d15d,MetaLlama3.1405BInstructTurbo,BusinessProblem15,Culture12,4,2.8,4.2,3.4,4.4,4.0
0cbc667e-feb9-4132-b80c-dc75d3362d75,Gemma-2Instruct(27B),BusinessProblem1,Culture15,1,2.8,3.8,3.6,4.2,3.6
0cc6b7f2-fb14-409d-ae75-f42d3e50d112,DeepSeekR1DistillLlama70B,BusinessProblem3,Culture1,3,3.8,4.4,4.4,4.8,5.0
0cd32a3c-eab1-4191-88d1-541856336aaa,MistralSmall(24B)Instruct25.01,BusinessProblem14,Culture3,1,3.2,4.2,3.2,3.6,4.0
0cda5088-e1a9-43d0-8bb6-6f5cadfaf58b,MistralSmall(24B)Instruct25.01,BusinessProblem9,Culture12,4,3.2,3.8,3.0,4.4,3.0
0cde5322-0277-4554-b511-2db227073fc1,MistralSmall(24B)Instruct25.01,BusinessProblem8,Culture8,1,3.2,4.4,4.0,4.8,3.8
0cded8e2-fea7-46e9-a3d6-009a829c2013,MistralSmall(24B)Instruct25.01,BusinessProblem7,Culture8,4,3.2,4.4,3.4,4.0,4.6
0cdf0d91-aa30-4bf2-86dc-6442ab589598,MistralSmall(24B)Instruct25.01,BusinessProblem4,Culture8,3,3.4,3.6,3.6,3.0,4.0
0ce02d33-6a50-4ee9-8cfd-e763acfdafca,Qwen2.572BInstructTurbo,BusinessProblem1,Culture1,5,3.0,4.2,3.6,4.6,3.6
0cf74f4e-4cc2-4d4c-96df-2dae171ec3fc,MistralSmall(24B)Instruct25.01,BusinessProblem10,Culture13,4,3.4,4.1,4.4,4.3,4.8
0cf995fb-74c8-4625-83ba-e457a4ed3f5d,Qwen2.572BInstructTurbo,BusinessProblem4,CultureNeutral,4,3.8,4.4,3.4,4.4,4.4
0d02b0af-65e2-4d47-a082-4ae11d456774,MetaLlama3.1405BInstructTurbo,BusinessProblem10,Culture15,3,3.6,4.6,4.6,4.6,4.8
0d1b6d0a-4d79-42cd-8cc2-ab55789d811a,MetaLlama3.1405BInstructTurbo,BusinessProblem11,CultureNeutral,2,3.4,4.4,4.0,4.8,4.6
0d1d768f-bdc0-4ba6-a32b-8b7b2f328593,MetaLlama3.1405BInstructTurbo,BusinessProblem13,Culture8,2,2.8,4.0,3.4,4.4,5.0
0d232ee7-f3a6-49f4-bf15-4146e303e627,Qwen2.572BInstructTurbo,BusinessProblem12,Culture11,5,3.4,4.4,3.6,4.6,4.6
0d2c2ae4-a508-4526-9d74-2af130c4e844,MetaLlama3.1405BInstructTurbo,BusinessProblem10,Culture12,1,2.8,3.8,4.0,4.4,4.8
0d5643ea-b6ca-4e04-b81c-7a2e559fb467,DeepSeekR1DistillLlama70B,BusinessProblem2,Culture1,4,3.0,4.6,4.0,4.8,4.6
0d578fa9-f748-40b6-9bea-c674206141ea,Qwen2.572BInstructTurbo,BusinessProblem8,Culture15,5,3.2,4.4,4.0,4.4,3.6
0d584832-1b77-4b43-b07d-af5b17fa598c,Gemma-2Instruct(27B),BusinessProblem13,Culture8,2,3.4,4.4,3.8,4.6,5.0
0d68805f-41e0-4bf1-beee-81c95e5cf734,MetaLlama3.1405BInstructTurbo,BusinessProblem9,Culture9,1,3.0,4.0,4.0,5.0,3.4
0d80055c-1784-4f6a-93c3-bf1c9a08084f,DeepSeekR1DistillLlama70B,BusinessProblem6,Culture4,4,3.2,4.2,3.8,4.4,5.0
0d928a1a-2928-43a6-952e-73f6d37f7401,MistralSmall(24B)Instruct25.01,BusinessProblem8,Culture4,2,3.4,4.4,4.2,4.4,3.4
0da6919a-c040-4da7-83a1-84794f1805f7,DeepSeekR1DistillLlama70B,BusinessProblem15,CultureNeutral,2,3.6,4.6,4.4,4.8,5.0
0db32ddf-34db-4e05-ac92-22e432682bed,MetaLlama3.1405BInstructTurbo,BusinessProblem11,Culture2,2,3.4,4.6,4.0,4.6,4.6
0db4d70f-1433-4af5-ab95-d0bfd6f4ddf6,DeepSeekR1DistillLlama70B,BusinessProblem15,Culture7,2,3.6,4.8,4.6,5.0,4.8
0dbecd4b-4875-4ca3-819c-5f0f9bab9b53,MetaLlama3.1405BInstructTurbo,BusinessProblem2,Culture2,3,3.2,4.6,4.0,4.6,4.6
0dbed23d-5c6a-4c41-85aa-8d3254bacc06,DeepSeekR1DistillLlama70B,BusinessProblem11,Culture6,2,3.4,4.6,3.8,4.8,4.6
0dcec1e9-5ca0-47f9-b8ae-7ace5e7c342b,MistralSmall(24B)Instruct25.01,BusinessProblem12,Culture11,3,3.2,3.8,3.4,3.8,4.2
0dcf140b-b418-4714-aadb-1b590e5015fc,MetaLlama3.1405BInstructTurbo,BusinessProblem9,Culture14,2,3.4,4.4,4.4,4.6,4.0
0dcf7aaa-fab2-40ed-8af3-6e8e8b491c1d,MistralSmall(24B)Instruct25.01,BusinessProblem14,Culture5,1,3.4,3.5,3.7,3.0,4.0
0ddd280e-7148-4e1d-8922-097421a6b970,Qwen2.572BInstructTurbo,BusinessProblem4,Culture11,2,3.8,4.6,3.8,4.6,4.8
0de62e8d-86d7-4084-a731-6c056a89f833,MistralSmall(24B)Instruct25.01,BusinessProblem13,Culture7,3,3.0,4.4,3.4,4.4,4.6
0de83192-f7f8-4529-9094-ad96b5b6097a,DeepSeekR1DistillLlama70B,BusinessProblem2,Culture3,1,2.8,4.2,3.4,4.6,4.4
0de8576c-b35e-4a2d-a57e-34b7e6390d4a,Qwen2.572BInstructTurbo,BusinessProblem4,Culture11,5,3.6,4.4,4.4,4.6,4.6
0df35fa5-3bf8-407d-a9fe-c6d8ba6f4fbd,MistralSmall(24B)Instruct25.01,BusinessProblem7,Culture9,1,3.4,4.4,3.4,4.4,4.6
0dfa2946-1da4-454a-9cef-a0a408313248,DeepSeekR1DistillLlama70B,BusinessProblem14,Culture12,4,3.2,4.6,3.8,4.6,4.6
0e00d68c-19bd-48bb-9ac3-10a60f7d0097,MetaLlama3.1405BInstructTurbo,BusinessProblem8,Culture14,4,3.2,4.4,4.0,4.6,3.4
0e041eb9-bfcd-4d02-a9bb-551fae12e774,MistralSmall(24B)Instruct25.01,BusinessProblem12,Culture8,5,3.4,4.2,3.8,4.6,4.4
0e0c5207-902a-4460-81e0-c30a6164bba9,MistralSmall(24B)Instruct25.01,BusinessProblem4,Culture2,3,3.0,3.3,3.0,2.7,3.4
0e1c257c-c011-4181-8433-9c606d4817b5,MetaLlama3.1405BInstructTurbo,BusinessProblem6,Culture7,3,3.4,4.4,3.4,4.6,5.0
0e1d3a07-0161-4069-9eca-045490d5be0f,Qwen2.572BInstructTurbo,BusinessProblem15,Culture11,1,3.4,4.4,4.4,4.6,4.8
0e263163-68c1-4010-aea2-de1dd7e1fc13,Gemma-2Instruct(27B),BusinessProblem4,Culture10,2,3.8,4.4,3.2,4.2,4.6
0e274712-5124-449e-90e7-634929a06d08,DeepSeekR1DistillLlama70B,BusinessProblem4,Culture12,4,3.8,4.6,3.6,4.6,4.8
0e371dfc-5969-484f-9213-1dda28eb6614,MetaLlama3.1405BInstructTurbo,BusinessProblem12,Culture7,4,3.2,4.6,3.6,4.6,4.4
0e39ef24-a699-480f-9981-29dc754d25b5,Gemma-2Instruct(27B),BusinessProblem5,Culture8,2,3.2,4.4,4.4,4.0,5.0
0e402efe-bc27-4f76-833a-e17d752434c1,DeepSeekR1DistillLlama70B,BusinessProblem8,Culture2,2,3.2,4.4,3.8,4.4,4.4
0e4ec0d5-57f7-4833-93c4-986c690af711,Gemma-2Instruct(27B),BusinessProblem5,Culture15,2,3.6,4.6,4.4,4.6,4.8
